"","CHOW_BAS_1","CHOW_BAS_2","CHOW_BAS_3","CHOW_BAS_4","CHOW_BAS_5","CHOW_BAS_6","CHOW_BAS_7","CHOW_BAS_8","CHOW_BAS_9","CHOW_BAS_10","CHOW_BAS_11","CHOW_BAS_12","CHOW_INS_1","CHOW_INS_2","CHOW_INS_3","CHOW_INS_4","CHOW_INS_5","CHOW_INS_6","CHOW_INS_7","CHOW_INS_8","CHOW_INS_9","CHOW_INS_10","CHOW_INS_11","CHOW_INS_12","HFD_BAS_1","HFD_BAS_2","HFD_BAS_3","HFD_BAS_4","HFD_BAS_5","HFD_BAS_6","HFD_BAS_7","HFD_BAS_8","HFD_BAS_9","HFD_BAS_10","HFD_BAS_11","HFD_BAS_12","HFD_INS_1","HFD_INS_2","HFD_INS_3","HFD_INS_4","HFD_INS_5","HFD_INS_6","HFD_INS_7","HFD_INS_8","HFD_INS_9","HFD_INS_10","HFD_INS_11","HFD_INS_12","REV_BAS_1","REV_BAS_2","REV_BAS_3","REV_BAS_4","REV_BAS_5","REV_BAS_6","REV_BAS_7","REV_BAS_8","REV_BAS_9","REV_BAS_10","REV_BAS_11","REV_BAS_12","REV_INS_1","REV_INS_2","REV_INS_3","REV_INS_4","REV_INS_5","REV_INS_6","REV_INS_7","REV_INS_8","REV_INS_9","REV_INS_10","REV_INS_11","REV_INS_12"
"HFD_INS_7",0.782754932883295,0.826283443150883,0.8320484360579,0.83381247037662,0.818507356807,0.840806377863249,0.866130714399412,0.844425252470255,0.848223801292348,0.868455294804353,0.814981861951893,0.836030926139705,0.775389873931539,0.83958627028518,0.842553639950003,0.845107081540914,0.847923115156813,0.827603441142786,0.823760701436271,0.833874212379725,0.844702090264737,0.864697599041401,0.823858928338091,0.846450834542763,0.803787803955943,0.821625447955047,0.831469134047795,0.84832220665707,0.818603623808173,0.852771463751103,0.851371557246427,0.88502983944395,0.909324735781123,0.872082451097097,0.840202900771473,0.877435620475077,0.831912408561715,0.846266744336954,0.840467958027979,0.827445374019076,0.842373557387987,0.8487163093199,1,0.905958361351454,0.907313503543792,0.908959691538875,0.856798317726633,0.836825959499942,0.810174131833032,0.79852921914434,0.854971933534292,0.847697447093349,0.83589150734458,0.860290584093469,0.908702038313758,0.877899337512089,0.850167172764871,0.873779624254748,0.839194949644687,0.859902835712813,0.833799762789826,0.81655648059493,0.847429388698869,0.838921483073797,0.8878478191959,0.811437854146454,0.901134602429991,0.820898351246119,0.868065292474517,0.858913338774604,0.839886887694667,0.843978418758783
"HFD_INS_8",0.800709675378604,0.806353922275926,0.808319239162298,0.803556089475278,0.82595284964808,0.820027897990865,0.837571902804573,0.858188250938724,0.844216757762544,0.843432237336135,0.822710702404717,0.818925338361191,0.78566710114865,0.813069378576737,0.798727129715376,0.812857165065673,0.851540064332983,0.819108472592449,0.803292481058908,0.856786189975964,0.830936815331534,0.833244139020815,0.821867910574332,0.832059823567512,0.807724354626411,0.813504889121592,0.807039008432854,0.817785148498253,0.837708683862202,0.836063026342503,0.824122398175479,0.897572070779499,0.905081286058648,0.856299302317791,0.84991734777294,0.857000067594205,0.82801437236698,0.842522986774016,0.807631812975769,0.802564640251432,0.855032923676089,0.838589168993042,0.905958361351454,1,0.892397740423672,0.890043289372526,0.881394876734216,0.828205465210112,0.804821475591262,0.803884034634872,0.828780026005408,0.817933246415274,0.852540814585858,0.843528221183791,0.873932695133033,0.897591174976733,0.872217274843105,0.862590261353608,0.843942662314454,0.846924704023558,0.825738755778759,0.805621175309906,0.819761360166206,0.803962220431014,0.875896863647712,0.836492355248645,0.871560077213272,0.849859488170474,0.851574043952897,0.842475462997462,0.830649648120117,0.825094824208938
"HFD_INS_9",0.805370406052855,0.837846414417304,0.850327067545611,0.845526828144265,0.857556544351579,0.867550137358433,0.879601066227757,0.860186486377437,0.885914686993502,0.866941648220685,0.850876000007947,0.849785142173513,0.813468688779064,0.861397886042421,0.863214126548101,0.864274330009287,0.866963327883758,0.869783986370846,0.855080756532979,0.868762372283757,0.884657043631448,0.878542093646428,0.863413622909411,0.881895061381632,0.807429330261783,0.834690679593019,0.860375618617245,0.857914505799051,0.865679069419503,0.883070556888391,0.877704399214679,0.904140506979253,0.916093092899881,0.90141992857011,0.876079329343398,0.880961192067809,0.865938619360724,0.875398546680641,0.862917008762211,0.8506220493387,0.888189158533254,0.889393439970552,0.907313503543792,0.892397740423672,1,0.919294632337177,0.87315181532333,0.863982896114738,0.839346232648209,0.846767088688951,0.88733972025674,0.86485864918654,0.874922541066026,0.894677672766494,0.89178035953867,0.892182735051356,0.886474431604126,0.878763191150758,0.864800519822203,0.868966805948869,0.856975140721063,0.860981152454376,0.858868917171452,0.860435482726179,0.910438627570719,0.855809333936436,0.904102145955577,0.867600646536465,0.892581545373226,0.877166495179529,0.869909110737617,0.866930565929465
"HFD_INS_10",0.816610547046334,0.864903335464345,0.858207113704695,0.854568685408558,0.848401153648917,0.847305276401237,0.882811217244566,0.845067364582345,0.878882131488386,0.882056059347706,0.841800919384551,0.844488321155546,0.814537744563279,0.872764422661797,0.881998379373252,0.873957223794342,0.843697617001071,0.86828563741684,0.855015829805472,0.853301447797383,0.874610681194085,0.892371266899756,0.84809756099311,0.867937479367371,0.811828669648448,0.852577507313353,0.871888926430345,0.861503513311187,0.852392988358491,0.886926552016508,0.867126208243526,0.885064766231699,0.908671722247814,0.90850970321762,0.861920276062541,0.872853596230725,0.862565224196421,0.876769374895448,0.865666410582752,0.863503113303352,0.886832213054271,0.889085609971093,0.908959691538875,0.890043289372526,0.919294632337177,1,0.868038724522726,0.856242557354344,0.850737923083781,0.845539165823773,0.895225865938851,0.881305211204823,0.859786644189326,0.870354144179371,0.895508424473254,0.874037760223155,0.869738415255138,0.885962490696101,0.856450360178393,0.880460565585446,0.855499822634801,0.861532156233539,0.858825031661811,0.861113855593947,0.89147150322191,0.838151857947829,0.898981404064674,0.846332806309462,0.887080998191241,0.879050351406259,0.86634528216114,0.872156333967925
"HFD_INS_11",0.820737395137753,0.809849267817069,0.808294647973223,0.800962605156139,0.837725652725898,0.832025744192909,0.833519758382577,0.833417386406664,0.83918362496687,0.822701990359361,0.851051107812083,0.811563551375659,0.824746327197824,0.82554928549231,0.816283426618536,0.820080936825415,0.836716079384578,0.833684054536643,0.808256505158073,0.84126450813149,0.824225607339421,0.834680831578989,0.839903877174751,0.845120884133009,0.824930588114704,0.818371292026529,0.814416968839621,0.829069293820064,0.848854197209509,0.834987736016812,0.821373920150572,0.891903851275908,0.881193422583384,0.868785263427686,0.866737650383144,0.848744316006695,0.849931891419099,0.859933209861511,0.802595922154883,0.80567569169552,0.864158854295114,0.842222317563633,0.856798317726633,0.881394876734216,0.87315181532333,0.868038724522726,1,0.831549029965227,0.842532803392796,0.839416433638181,0.844104939085956,0.823040162002838,0.877498522905482,0.844513317535226,0.851487710218939,0.881594661668841,0.87598228157727,0.837200711050164,0.874418061218733,0.853928570039215,0.857299158036033,0.832778481718782,0.817540808970655,0.809894687106655,0.870539556097511,0.867857479287935,0.875840491529908,0.877793249287964,0.842241323934177,0.842125169522029,0.845922853871019,0.827460278029247
"HFD_INS_12",0.812822681912625,0.853372283139831,0.871843647978749,0.859947134651265,0.869256249354584,0.881599650566393,0.888226924546029,0.865069833745372,0.871196004764568,0.861960794548609,0.876265841750592,0.875864085618688,0.822188869394953,0.866986926551565,0.877297314065796,0.87338258990857,0.857858712888997,0.877422041514116,0.879418966150704,0.858784457772217,0.868578205846748,0.88224021042257,0.89160133615829,0.915486484208269,0.794794752089598,0.857690849607445,0.87455785650147,0.881192452925157,0.865073077472187,0.864577543876709,0.896420587471323,0.860992663459217,0.864463984870531,0.883515034849499,0.882101485844109,0.891206942286738,0.837638075443865,0.853803443511379,0.87919788120944,0.872995292084506,0.862385615938495,0.895415986222206,0.836825959499942,0.828205465210112,0.863982896114738,0.856242557354344,0.831549029965227,1,0.854278732936951,0.859739490046999,0.880866042557787,0.879181471454468,0.841965133940375,0.886588607857221,0.851456449632156,0.848087669218391,0.876226189177325,0.862234552544621,0.879887918994011,0.888517922652942,0.85178987775614,0.88385131782247,0.877627362311156,0.879451733716428,0.884801386490143,0.848098632700053,0.874361975819411,0.838262103323591,0.882991466843781,0.891745348455953,0.894237513910544,0.899288626203309
"REV_BAS_1",0.885306154419487,0.90008322940626,0.868567202584929,0.856484577988596,0.880396595626992,0.856738151094766,0.866433214747746,0.846190440854181,0.860493814870632,0.848553977187619,0.885856929804639,0.842515004031943,0.885286083593816,0.892725919581881,0.880686333054364,0.862508591555355,0.832698432594321,0.87669533562633,0.851470138534839,0.850883430120873,0.862486513656883,0.866681958446266,0.85342790166314,0.846673804138531,0.855233623138908,0.891693577206526,0.878114526559186,0.857089137075563,0.886936085981585,0.868787223341416,0.873778216695108,0.842857887829547,0.833898342093205,0.891312746269586,0.861986488072565,0.847565810904665,0.893503017749616,0.890777978853839,0.85530047271499,0.858057850537041,0.864859652114611,0.878419263889078,0.810174131833032,0.804821475591262,0.839346232648209,0.850737923083781,0.842532803392796,0.854278732936951,1,0.910171846749486,0.892749665805977,0.881237720351167,0.866852477684097,0.863371265987739,0.833108541604628,0.830939548547766,0.869833493301398,0.851217097427968,0.866103195738483,0.851556769753637,0.91456057708523,0.910891589791623,0.840987659804161,0.841422496651453,0.851725682474803,0.855575116457202,0.862986136397976,0.824543111182389,0.870382508584571,0.852182348826609,0.865879836222225,0.85271446718468
"REV_BAS_2",0.882524760118728,0.891107649571648,0.871256255907943,0.858521508490919,0.884754832088113,0.867960466538567,0.863496242687375,0.842746718810875,0.859276334157162,0.841632151744054,0.886757176058407,0.832619162269927,0.882813074124806,0.901420301843026,0.882090948360064,0.866255602844808,0.842324554513782,0.889525351696736,0.865073743072852,0.844643802527456,0.8632764486929,0.859386987782586,0.874086782417151,0.858164448885612,0.840110657801233,0.897985751635764,0.878015145420747,0.866999061578688,0.879492005659426,0.871103753984893,0.868874005026846,0.835417576816434,0.837912642053251,0.88567275313932,0.873912588171411,0.842956396668384,0.893117025837632,0.90036825307357,0.861002818636324,0.863716627311285,0.872500598980338,0.878994351267065,0.79852921914434,0.803884034634872,0.846767088688951,0.845539165823773,0.839416433638181,0.859739490046999,0.910171846749486,1,0.894038283704627,0.871245047206875,0.869037284532203,0.86236188319338,0.822835297041403,0.834158715125835,0.86430337950009,0.842723493054413,0.875154374994248,0.858048939268082,0.891019262810796,0.923342494478776,0.847141432679416,0.844868116497726,0.859774184307032,0.864175720373889,0.869358641387959,0.841177131577492,0.882008343657503,0.858490262611544,0.870342707730937,0.860323954161678
"REV_BAS_3",0.845820010872685,0.907531615215909,0.901378190897997,0.907923808519283,0.884225943559036,0.889783051509269,0.921839822223115,0.856591126717994,0.882800023567954,0.889648563636287,0.888646856037195,0.879851945699967,0.850318004358511,0.91041689279758,0.931166131393226,0.915148716265536,0.854447848772308,0.901529261667835,0.890884839088746,0.860066543226926,0.885817818430484,0.906672758702803,0.880813007321106,0.888003862563941,0.823644182560542,0.894953766750805,0.931594796382458,0.91415908728269,0.883825432720787,0.914543697033617,0.913521759352228,0.86607345445226,0.877639652588761,0.918417079705603,0.881316814736853,0.89229592748526,0.870682712001026,0.885798379046612,0.910634942745337,0.909603745758455,0.894053570328707,0.915498177199386,0.854971933534292,0.828780026005408,0.88733972025674,0.895225865938851,0.844104939085956,0.880866042557787,0.892749665805977,0.894038283704627,1,0.929234866443381,0.870338259353027,0.897957234989763,0.880169075072549,0.853299666777965,0.880467919766605,0.891061054687125,0.878470084226946,0.897062548333964,0.876417678192177,0.91100175814261,0.901803668739415,0.907087688624641,0.887154957527558,0.855171540284881,0.908909213366436,0.840127666384482,0.901629806442255,0.901077567545356,0.885683212231943,0.890848719419095
"REV_BAS_4",0.845685749769729,0.898031644295795,0.90454715174421,0.916334294583701,0.87301479357403,0.886535291047634,0.916602091091453,0.86064858086273,0.887606498399868,0.88559101604616,0.870784878995479,0.887465607017453,0.839130164189628,0.894349696614196,0.923525089374514,0.921042784513116,0.83575132530718,0.889834629896321,0.888328159147101,0.858284843779356,0.881031348605621,0.900530678174543,0.870867561814599,0.885817192201247,0.809586758888734,0.883064903323608,0.91542798493247,0.923010584820376,0.86959347062265,0.913079555910629,0.90544748473814,0.848618819082937,0.859371155857595,0.921627451269416,0.867044269244832,0.891489827624671,0.849772504327136,0.862502777132235,0.909900098680122,0.914496459468324,0.878116628208045,0.90802390964771,0.847697447093349,0.817933246415274,0.86485864918654,0.881305211204823,0.823040162002838,0.879181471454468,0.881237720351167,0.871245047206875,0.929234866443381,1,0.856474797735167,0.895279918313212,0.88771148854405,0.847040990077626,0.877686049958295,0.886965641784427,0.881694140476891,0.894464230801683,0.864103775057246,0.900326070727307,0.905113661893601,0.917733614679905,0.882678908464558,0.835224530236738,0.889407781561696,0.814867358630197,0.891505950265048,0.88829664029226,0.889700928497039,0.902126967809507
"REV_BAS_5",0.839364740383163,0.848704219529237,0.843414380477921,0.822757512011517,0.872200501680877,0.858586465032636,0.858270411996984,0.85418279287941,0.853591581005589,0.835677934023923,0.864610765083738,0.828448687713818,0.843522180559927,0.855846171354879,0.846984648983915,0.836124542628655,0.838281260342225,0.868119757635051,0.835101087038018,0.87586746985721,0.84743737081048,0.850456593181239,0.854141009332327,0.864923279589401,0.805766755474953,0.841787993359833,0.851413651207413,0.843809912731433,0.892090373074349,0.86722314512178,0.848416666358827,0.884907506749618,0.863967410937729,0.885801467003081,0.865459882546819,0.853724244664112,0.862840514726216,0.869144007026244,0.833542841624216,0.821146568058283,0.901459937501243,0.861868859697251,0.83589150734458,0.852540814585858,0.874922541066026,0.859786644189326,0.877498522905482,0.841965133940375,0.866852477684097,0.869037284532203,0.870338259353027,0.856474797735167,1,0.869640016001069,0.847223519290129,0.873778387047786,0.880306647639527,0.848112192160024,0.874463259559683,0.859603270618903,0.864611847110007,0.857044555719546,0.833735570056288,0.830180195241773,0.861455383251443,0.885504802434733,0.874084201040297,0.88479820100666,0.859051449883493,0.858635340380332,0.855515981348164,0.835250438751272
"REV_BAS_6",0.826069400497965,0.862839875836708,0.874440876898098,0.870197448088463,0.886542037412157,0.905995775042201,0.893026645100433,0.878904443495982,0.900787076975636,0.888298638504079,0.874693566122058,0.880363323721163,0.822550005850242,0.873828349116406,0.885206037943885,0.879329898685551,0.874378467009103,0.88044355948496,0.858283851850435,0.874689356373578,0.887666812948069,0.888773489804552,0.872042847040216,0.8832807422624,0.799435427119097,0.847732420164998,0.884890246223086,0.878892135272597,0.872357792999031,0.88819090727054,0.906350782230724,0.886789067828786,0.879326822712619,0.902212766719314,0.895157109460738,0.885314177603782,0.845588391301457,0.852243345500747,0.884922786192548,0.868301232104582,0.873729723291152,0.910557850953076,0.860290584093469,0.843528221183791,0.894677672766494,0.870354144179371,0.844513317535226,0.886588607857221,0.863371265987739,0.86236188319338,0.897957234989763,0.895279918313212,0.869640016001069,1,0.88710738880668,0.87004918120785,0.891284944621292,0.900315526785562,0.897277933406731,0.891499503780721,0.855831550553329,0.87594987960238,0.896700806313266,0.887072105458784,0.901620273319226,0.858007397416543,0.88915145162626,0.854374702010592,0.898502213952287,0.901329254063035,0.891633217792144,0.894937244349044
"REV_BAS_7",0.806207765867928,0.845880932496476,0.859356555503059,0.863814934322891,0.844902009638457,0.865078852516223,0.902713902845417,0.869702576917448,0.875163678701834,0.899475549714747,0.848170241374727,0.86200194755022,0.794440933949542,0.859188893140411,0.864204326407777,0.865926007044343,0.859133658901289,0.839684114407626,0.844610444579245,0.863124007768658,0.859389090949781,0.888217876720581,0.845938872351616,0.862099891508805,0.802961613756064,0.838204988426578,0.860168343012031,0.867696701237974,0.841731641907824,0.864951357810898,0.883419576655848,0.883650930022622,0.892083019339135,0.895265575211634,0.863224000816264,0.888524884615469,0.820731009483919,0.837234465795274,0.87392463637638,0.855584936883219,0.847927403483384,0.86845643715828,0.908702038313758,0.873932695133033,0.89178035953867,0.895508424473254,0.851487710218939,0.851456449632156,0.833108541604628,0.822835297041403,0.880169075072549,0.88771148854405,0.847223519290129,0.88710738880668,1,0.878315693791974,0.876004528229208,0.906986309349653,0.860649164664644,0.874457919693079,0.838337924177429,0.847469177272649,0.88456168661876,0.872078484286225,0.889890100219204,0.829125132277311,0.911358230250036,0.836171929016307,0.88960110453337,0.890754889966329,0.8704594359881,0.887080965223116
"REV_BAS_8",0.809855819116703,0.826764123113254,0.821435950546662,0.819402126774863,0.847173115804066,0.848159152951569,0.851410031977059,0.86381908363829,0.852297667820294,0.847645917921114,0.846577833964247,0.823677357206041,0.806051724520113,0.832535589824592,0.82458811579342,0.823854143047603,0.852240834508306,0.839403793926113,0.826763791661234,0.857874536552154,0.84642057728663,0.844387320645729,0.844885840245326,0.857237166477317,0.808030570907685,0.81904516732186,0.832467318253997,0.836194109401543,0.859804178514033,0.84619979745376,0.844663033665961,0.915534174129161,0.893546112543737,0.883762262263994,0.873669800941447,0.860357093000836,0.843692158098524,0.853298059702058,0.820531456466105,0.815578159928301,0.86865843401169,0.852175199060779,0.877899337512089,0.897591174976733,0.892182735051356,0.874037760223155,0.881594661668841,0.848087669218391,0.830939548547766,0.834158715125835,0.853299666777965,0.847040990077626,0.873778387047786,0.87004918120785,0.878315693791974,1,0.891221931034942,0.859420186157955,0.881309839130968,0.877606913082152,0.85193099998256,0.830132003893451,0.836373314944312,0.827521371684141,0.895383491800721,0.855659801096254,0.886078945417578,0.872756756358276,0.874043451160171,0.857399549326916,0.852496368489622,0.839372000030175
"REV_BAS_9",0.842504373904677,0.863188227114015,0.856366680462596,0.849850372116468,0.877433322513706,0.878319477033987,0.887622286847555,0.885452063440511,0.883239935759268,0.867438529375873,0.883233336165579,0.854331964892185,0.826883233487777,0.86230581169118,0.854657003228627,0.858859212018312,0.878608438857125,0.869470897006633,0.857139104449621,0.872832954909283,0.871289815565671,0.876317029401572,0.883423618663544,0.887144474702641,0.812674538605744,0.860839011260429,0.86187699198151,0.862528124837752,0.876031831172222,0.875584811783168,0.866214924300913,0.892900627394063,0.888348203938359,0.889002400519669,0.895103473644329,0.885774546928676,0.850126860283699,0.864563970649098,0.845667437137688,0.841627698177684,0.879624071150897,0.88300227203828,0.850167172764871,0.872217274843105,0.886474431604126,0.869738415255138,0.87598228157727,0.876226189177325,0.869833493301398,0.86430337950009,0.880467919766605,0.877686049958295,0.880306647639527,0.891284944621292,0.876004528229208,0.891221931034942,1,0.885303407853168,0.889039785121598,0.885443049057478,0.866001405450497,0.870727649311096,0.868630818618564,0.853103762500626,0.899367033685342,0.858539085574488,0.892977278806617,0.867819478174573,0.896895606340307,0.887398189810124,0.888948514142346,0.877582668861865
"REV_BAS_10",0.82545679130965,0.875013519884174,0.880412533981314,0.868024674633807,0.862527992129614,0.862560014356878,0.894295260283232,0.885570251652514,0.892158947094661,0.918950586768941,0.871474208710597,0.885803154252491,0.798967277606571,0.867992817830513,0.865141900349176,0.863999491641474,0.860469862207826,0.846350516209828,0.851072928582796,0.876303066277398,0.873257092409535,0.897426905953359,0.863389563163257,0.862953055668315,0.798231832269593,0.847437483517659,0.871299906412506,0.874926772193165,0.864197504935193,0.878751086254428,0.893740607070923,0.862511584672836,0.883030323640103,0.897665400927199,0.877921366876703,0.888251570512231,0.823986129571227,0.835005736705575,0.876162476201289,0.86149986250872,0.847092527173974,0.878841247045603,0.873779624254748,0.862590261353608,0.878763191150758,0.885962490696101,0.837200711050164,0.862234552544621,0.851217097427968,0.842723493054413,0.891061054687125,0.886965641784427,0.848112192160024,0.900315526785562,0.906986309349653,0.859420186157955,0.885303407853168,1,0.866092519343291,0.884596024022797,0.833389875915874,0.860667990872469,0.891486283877451,0.875062143650413,0.874745334193059,0.826925866994806,0.881365533534972,0.820853071390428,0.900639991856617,0.910784250953518,0.881210162248144,0.894591301175969
"REV_BAS_11",0.832998208981046,0.849721167489881,0.850770028690444,0.842518446569046,0.868279559717093,0.867406544967389,0.865969335187293,0.854287615376752,0.868661384355082,0.844881933188129,0.881549839891286,0.84224882005002,0.82891477981013,0.859969836583272,0.854267882994862,0.853215158842076,0.845273568785727,0.87469662716515,0.840014277507433,0.858847189769575,0.850977348304211,0.861599879486617,0.879059149433377,0.881990379668406,0.814688494213634,0.845001478738128,0.858999254235721,0.861083855825641,0.856420617677,0.872725279384298,0.864979625920029,0.887963863508498,0.869722418030326,0.884320985483911,0.901041821036366,0.870420820213754,0.857945198154432,0.862072146142221,0.847890878770362,0.851018342086613,0.876589386939846,0.88294300267775,0.839194949644687,0.843942662314454,0.864800519822203,0.856450360178393,0.874418061218733,0.879887918994011,0.866103195738483,0.875154374994248,0.878470084226946,0.881694140476891,0.874463259559683,0.897277933406731,0.860649164664644,0.881309839130968,0.889039785121598,0.866092519343291,1,0.888313334080533,0.869145183909535,0.873917423248607,0.855832877655248,0.860067464328133,0.892984246837499,0.871172389659282,0.875491416361728,0.868360857905736,0.876165158557641,0.874793359498843,0.880496560675849,0.862256006416286
"REV_BAS_12",0.806669250307372,0.850918241274147,0.857107203016078,0.853587248841013,0.858634246052712,0.875132714586589,0.889702280742485,0.85083009256487,0.863428528870031,0.874241565968074,0.86534403623775,0.875057683256614,0.810240100430966,0.866758163043413,0.885684758321123,0.873116724468819,0.852454556004422,0.870294646950035,0.854929628056321,0.846111091897807,0.85151709151666,0.877377340452674,0.87510405413871,0.893551227842773,0.785619586094783,0.843016645381327,0.878777255411904,0.878954878728767,0.848308408161381,0.887745584219929,0.882240842296821,0.886549877309395,0.88041329626148,0.887526328016285,0.874787304520766,0.902491270422658,0.834853305736831,0.861317912050807,0.860912409587082,0.864417421845623,0.870847424446995,0.893164957592829,0.859902835712813,0.846924704023558,0.868966805948869,0.880460565585446,0.853928570039215,0.888517922652942,0.851556769753637,0.858048939268082,0.897062548333964,0.894464230801683,0.859603270618903,0.891499503780721,0.874457919693079,0.877606913082152,0.885443049057478,0.884596024022797,0.888313334080533,1,0.847473061894268,0.867921298765067,0.880604611559128,0.87809827039138,0.904936890386176,0.852235796829731,0.904440241299967,0.857284159588053,0.888699755028475,0.900233755549893,0.87724033194633,0.89285461511724
"REV_INS_1",0.872128744885643,0.873652512502835,0.855018173758407,0.845293919912983,0.8654802409472,0.857428015526329,0.85075837044424,0.837713760190381,0.846224030467886,0.831998599570658,0.874873620820211,0.823439266113458,0.878122964542216,0.89436546399286,0.868697118270369,0.861553621567841,0.861456581106971,0.875273417383232,0.8499635210644,0.857232850577286,0.860678774586814,0.857298493514801,0.85953975389441,0.852987532310876,0.868686537863193,0.868691683603112,0.860237113463423,0.851069337332808,0.863299265800251,0.850907357248745,0.858275933313711,0.851821685152762,0.836437968693913,0.866901056713712,0.872846224476263,0.850498536116278,0.899449096662296,0.891997439841849,0.852159607336316,0.850655307599963,0.863986945691691,0.864542138883412,0.833799762789826,0.825738755778759,0.856975140721063,0.855499822634801,0.857299158036033,0.85178987775614,0.91456057708523,0.891019262810796,0.876417678192177,0.864103775057246,0.864611847110007,0.855831550553329,0.838337924177429,0.85193099998256,0.866001405450497,0.833389875915874,0.869145183909535,0.847473061894268,1,0.89163853126187,0.846926255959208,0.839156677504991,0.862894743810729,0.868919118639799,0.878704143166343,0.837634332684218,0.86988552684038,0.847476355922113,0.855429970595894,0.850736510205245
"REV_INS_2",0.862971911823879,0.906050491172032,0.885891924513413,0.888797492203432,0.889292826219055,0.883363466919375,0.882507793587294,0.859684643672802,0.879429159387727,0.868518833748329,0.89239245442026,0.852445052684438,0.875615993054252,0.918463694169071,0.906199451286207,0.891498600737152,0.850668588355625,0.903904563744743,0.894704648266755,0.864216370438571,0.884582931917694,0.889129010930372,0.892145837056805,0.878668974149481,0.84189332447521,0.910049497154939,0.897668443847732,0.887645516421679,0.888455095105132,0.891358287806643,0.886228414983018,0.839081793112101,0.847786905091925,0.899595039791979,0.874256091393741,0.856403607035551,0.88957779539708,0.906365838350034,0.89903213472542,0.893090241117915,0.873823224498803,0.903954423385766,0.81655648059493,0.805621175309906,0.860981152454376,0.861532156233539,0.832778481718782,0.88385131782247,0.910891589791623,0.923342494478776,0.91100175814261,0.900326070727307,0.857044555719546,0.87594987960238,0.847469177272649,0.830132003893451,0.870727649311096,0.860667990872469,0.873917423248607,0.867921298765067,0.89163853126187,1,0.883668785956896,0.876023960411016,0.865982729197676,0.86135342193556,0.884534387948961,0.831526534951657,0.898585079189581,0.882115453075572,0.897789080805872,0.892808475843126
"REV_INS_3",0.812851880196246,0.862430224705007,0.90476998576419,0.905769542958169,0.874348012691997,0.895453496602073,0.907265341856601,0.862015732050024,0.873381834260744,0.883933903514894,0.866221234057201,0.885826225962265,0.818164136691516,0.879020670702699,0.897779629434482,0.904620897042064,0.873433408707062,0.866435606470899,0.883168919591564,0.869572544213788,0.87743123765195,0.905154218563055,0.87891042011227,0.884427457773868,0.79854772244986,0.861355280856233,0.896278230805323,0.907632419225923,0.859024728851074,0.875814525596787,0.893550206644777,0.844611590847453,0.854631578677829,0.877378447077068,0.863878480071133,0.887352229471573,0.825420520281451,0.839655438044998,0.917607538875396,0.90321971405582,0.853920168651824,0.896950770148208,0.847429388698869,0.819761360166206,0.858868917171452,0.858825031661811,0.817540808970655,0.877627362311156,0.840987659804161,0.847141432679416,0.901803668739415,0.905113661893601,0.833735570056288,0.896700806313266,0.88456168661876,0.836373314944312,0.868630818618564,0.891486283877451,0.855832877655248,0.880604611559128,0.846926255959208,0.883668785956896,1,0.921470868399774,0.880952352771523,0.843573079704028,0.896469566280339,0.822682761458366,0.900541722289828,0.906687343164578,0.889398325476496,0.9070757539736
"REV_INS_4",0.806251640410667,0.853371886164415,0.891453887300304,0.90608468408427,0.861080187927522,0.873326423520253,0.902642865510599,0.847881522897264,0.86308034992654,0.87536819022695,0.86136294097972,0.87840770997265,0.806028606573893,0.87730422148481,0.906008008914149,0.916228298697645,0.839800325602093,0.86709156310603,0.881273678993662,0.860686423909728,0.871724710683866,0.894951225959519,0.873050459801723,0.883334026988138,0.779044969162946,0.851923701725314,0.889571961125478,0.905198614138791,0.848005677186286,0.880238220185025,0.896427726443402,0.834710829738716,0.850760518305438,0.885669283929797,0.851850540449905,0.869172833143752,0.819365151116565,0.840138882412913,0.909087042853121,0.914436312093287,0.865036982133515,0.897202459561402,0.838921483073797,0.803962220431014,0.860435482726179,0.861113855593947,0.809894687106655,0.879451733716428,0.841422496651453,0.844868116497726,0.907087688624641,0.917733614679905,0.830180195241773,0.887072105458784,0.872078484286225,0.827521371684141,0.853103762500626,0.875062143650413,0.860067464328133,0.87809827039138,0.839156677504991,0.876023960411016,0.921470868399774,1,0.868880374506323,0.831287699219252,0.884895348674069,0.814612036990466,0.886860982221983,0.900857847632934,0.880766932240158,0.889937003454241
